Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,Adj Close
2010-02-18 00:00:00-05:00,6.052956193462975,6.120802415208275,6.0316422222583475,6.091982841491699,422825200.0,0.0,0.0,AAPL,
2010-02-19 00:00:00-05:00,6.059860179164993,6.100086847211044,6.037344580015038,6.0541558265686035,415469600.0,0.0,0.0,AAPL,
2010-02-22 00:00:00-05:00,6.074271707579236,6.0790746361246795,5.979708164916578,6.016632556915283,390563600.0,0.0,0.0,AAPL,
2010-02-23 00:00:00-05:00,6.004023978005646,6.043950850067472,5.875237921259158,5.915764808654785,575094800.0,0.0,0.0,AAPL,
2010-02-24 00:00:00-05:00,5.950888679926919,6.047253472561512,5.939180564440741,6.023838043212891,460566400.0,0.0,0.0,AAPL,
2010-02-25 00:00:00-05:00,5.925371111060244,6.08988111696725,5.910661317187328,6.064064025878906,665126000.0,0.0,0.0,AAPL,
2010-02-26 00:00:00-05:00,6.0754704648775535,6.159226493405462,6.064062961609401,6.1427154541015625,507460800.0,0.0,0.0,AAPL,
2010-03-01 00:00:00-05:00,6.176638528292245,6.289214130982631,6.167632688499138,6.273904323577881,550093600.0,0.0,0.0,AAPL,
2010-03-02 00:00:00-05:00,6.302123703573347,6.329142028985736,6.236379739675086,6.269702434539795,566546400.0,0.0,0.0,AAPL,
2010-03-03 00:00:00-05:00,6.272404662139387,6.300323214311435,6.242384653230018,6.284111976623535,372052800.0,0.0,0.0,AAPL,
2010-03-04 00:00:00-05:00,6.282610014377256,6.331842526899397,6.263096092071562,6.325538158416748,366041200.0,0.0,0.0,AAPL,
2010-03-05 00:00:00-05:00,6.452524439186623,6.595420266955474,6.4432179894761905,6.57290506362915,899620400.0,0.0,0.0,AAPL,
2010-03-08 00:00:00-05:00,6.604725566434544,6.6071268297916586,6.551890157154248,6.576807022094727,429889600.0,0.0,0.0,AAPL,
2010-03-09 00:00:00-05:00,6.553691234583317,6.754525585734661,6.541082898836807,6.6950860023498535,920259200.0,0.0,0.0,AAPL,
2010-03-10 00:00:00-05:00,6.719403622254259,6.76893675064911,6.7004909149308665,6.749723434448242,596218000.0,0.0,0.0,AAPL,
2010-03-11 00:00:00-05:00,6.72180588938946,6.769536972045898,6.7040936119288785,6.769536972045898,405700400.0,0.0,0.0,AAPL,
2010-03-12 00:00:00-05:00,6.8256732378859954,6.836480726929872,6.777041140435703,6.802558422088623,416323600.0,0.0,0.0,AAPL,
2010-03-15 00:00:00-04:00,6.765934032798199,6.769535727622992,6.611930516123886,6.719703197479248,493502800.0,0.0,0.0,AAPL,
2010-03-16 00:00:00-04:00,6.72990948229834,6.753925322280713,6.6797759453813,6.7380146980285645,446908000.0,0.0,0.0,AAPL,
2010-03-17 00:00:00-04:00,6.751524787600665,6.79805583606112,6.70259247538968,6.728109359741211,450956800.0,0.0,0.0,AAPL,
2010-03-18 00:00:00-04:00,6.727504810836584,6.754523523784902,6.6827754337576115,6.744016647338867,342109600.0,0.0,0.0,AAPL,
2010-03-19 00:00:00-04:00,6.748222081633764,6.761731042347743,6.641350025622175,6.671970844268799,559445600.0,0.0,0.0,AAPL,
2010-03-22 00:00:00-04:00,6.6185344317175945,6.784545842435799,6.608927776063413,6.747020244598389,456419600.0,0.0,0.0,AAPL,
2010-03-23 00:00:00-04:00,6.773737958196178,6.8680016691918215,6.727506726719784,6.855392932891846,602431200.0,0.0,0.0,AAPL,
2010-03-24 00:00:00-04:00,6.833780213917094,6.910631876871496,6.82987710818094,6.885715007781982,597780400.0,0.0,0.0,AAPL,
2010-03-25 00:00:00-04:00,6.932243593244842,6.933745033878708,6.792049279536708,6.804057598114014,542284400.0,0.0,0.0,AAPL,
2010-03-26 00:00:00-04:00,6.873105557986953,6.963165554628323,6.8610972377853665,6.931644916534424,640875200.0,0.0,0.0,AAPL,
2010-03-29 00:00:00-04:00,6.994687717171304,7.0208046138733895,6.953259809818213,6.976374626159668,540744400.0,0.0,0.0,AAPL,
2010-03-30 00:00:00-04:00,7.102760700847439,7.1291790128457935,7.0322130019238065,7.080245494842529,527310000.0,0.0,0.0,AAPL,
2010-03-31 00:00:00-04:00,7.069439105886809,7.103061611872897,7.038518072021768,7.0547285079956055,430659600.0,0.0,0.0,AAPL,
2010-04-01 00:00:00-04:00,7.127078122577962,7.166703992705442,6.9871843397337114,7.08384895324707,603145200.0,0.0,0.0,AAPL,
2010-04-05 00:00:00-04:00,7.05412939898002,7.160100061483504,7.047824627539422,7.159499645233154,684507600.0,0.0,0.0,AAPL,
2010-04-06 00:00:00-04:00,7.150791034146679,7.212031862945418,7.114766875743274,7.191018104553223,447017200.0,0.0,0.0,AAPL,
2010-04-07 00:00:00-04:00,7.191319815261961,7.262467927712534,7.164601696981553,7.222841262817383,628502000.0,0.0,0.0,AAPL,
2010-04-08 00:00:00-04:00,7.218035538655887,7.251057614841434,7.1459872266831574,7.2033257484436035,572989200.0,0.0,0.0,AAPL,
2010-04-09 00:00:00-04:00,7.247757783474007,7.2615673544744235,7.218638001958876,7.258564472198486,334182800.0,0.0,0.0,AAPL,
2010-04-12 00:00:00-04:00,7.270873032379916,7.29699073478853,7.259165317955011,7.273575305938721,333026400.0,0.0,0.0,AAPL,
2010-04-13 00:00:00-04:00,7.260668440069145,7.288887204779666,7.2381524278201494,7.2777791023254395,306210800.0,0.0,0.0,AAPL,
2010-04-14 00:00:00-04:00,7.363332743189108,7.379243364778642,7.3270087812742295,7.375640869140625,404076400.0,0.0,0.0,AAPL,
2010-04-15 00:00:00-04:00,7.378344364304514,7.475909977209367,7.37023914770702,7.4726080894470215,376784800.0,0.0,0.0,AAPL,
2010-04-16 00:00:00-04:00,7.462100775838474,7.539253046633068,7.341420339381804,7.426977634429932,750545600.0,0.0,0.0,AAPL,
2010-04-19 00:00:00-04:00,7.415869079892135,7.441686167658601,7.257962869884636,7.417069911956787,566924400.0,0.0,0.0,AAPL,
2010-04-20 00:00:00-04:00,7.461200709745619,7.482515082143198,7.2936886129224066,7.342621326446533,738326400.0,0.0,0.0,AAPL,
2010-04-21 00:00:00-04:00,7.76920536189998,7.81273512267001,7.677043506609757,7.781814098358154,982391200.0,0.0,0.0,AAPL,
2010-04-22 00:00:00-04:00,7.7523954854421575,8.007866522531856,7.691153845173367,7.999460697174072,793424800.0,0.0,0.0,AAPL,
2010-04-23 00:00:00-04:00,8.045087891960296,8.170872214421923,8.015368508032093,8.130345344543457,796955600.0,0.0,0.0,AAPL,
2010-04-26 00:00:00-04:00,8.161869588442405,8.179280853512592,8.05109482336326,8.090421676635742,479068800.0,0.0,0.0,AAPL,
2010-04-27 00:00:00-04:00,8.02347454629271,8.040585999994244,7.8208393744512765,7.866469383239746,709343600.0,0.0,0.0,AAPL,
2010-04-28 00:00:00-04:00,7.9027926674318065,7.92530705882447,7.697455261463934,7.853259563446045,758402400.0,0.0,0.0,AAPL,
2010-04-29 00:00:00-04:00,7.895890106267337,8.105430492658892,7.865570298947044,8.064603805541992,558840800.0,0.0,0.0,AAPL,
2010-04-30 00:00:00-04:00,8.084716227922497,8.122541635027753,7.835250188915952,7.83795166015625,542463600.0,0.0,0.0,AAPL,
2010-05-03 00:00:00-04:00,7.920510338126194,8.041792020886055,7.891690356906837,7.995860576629639,454342000.0,0.0,0.0,AAPL,
2010-05-04 00:00:00-04:00,7.8919862142865105,7.903993729721625,7.707662555556327,7.765600681304932,723819600.0,0.0,0.0,AAPL,
2010-05-05 00:00:00-04:00,7.595989620539245,7.749392304222933,7.466902582894161,7.684848785400391,883103200.0,0.0,0.0,AAPL,
2010-05-06 00:00:00-04:00,7.620005244311904,7.752693972658587,5.981507270120396,7.392453193664551,1285860800.0,0.0,0.0,AAPL,
2010-05-07 00:00:00-04:00,7.316204371936955,7.402061482555416,6.760831418475124,7.080545425415039,1676018400.0,0.0,0.0,AAPL,
2010-05-10 00:00:00-04:00,7.512533249158117,7.644621562618383,7.460898274799495,7.624807834625244,984306400.0,0.0,0.0,AAPL,
2010-05-11 00:00:00-04:00,7.560265887992866,7.801928141946519,7.520039615160612,7.700760841369629,848906800.0,0.0,0.0,AAPL,
2010-05-12 00:00:00-04:00,7.782415230279662,7.899194165235592,7.766205597776856,7.867973327636719,654379600.0,0.0,0.0,AAPL,
2010-05-13 00:00:00-04:00,7.901895726739347,7.955331962083875,7.6971586307942745,7.755998611450195,599712400.0,0.0,0.0,AAPL,
2010-05-14 00:00:00-04:00,7.659932273201552,7.699558930168541,7.490018542211385,7.6197052001953125,759362800.0,0.0,0.0,AAPL,
2010-05-17 00:00:00-04:00,7.6461248082582305,7.690554801106819,7.436283775728235,7.631714820861816,762834800.0,0.0,0.0,AAPL,
2010-05-18 00:00:00-04:00,7.714568159801731,7.761699609291333,7.512832409362004,7.575875282287598,782678400.0,0.0,0.0,AAPL,
2010-05-19 00:00:00-04:00,7.490019235655087,7.5926879830016025,7.350426100911437,7.455195903778076,1025726800.0,0.0,0.0,AAPL,
2010-05-20 00:00:00-04:00,7.261263498354869,7.320404066473895,7.091049991630167,7.137581825256348,1282915200.0,0.0,0.0,AAPL,
2010-05-21 00:00:00-04:00,6.989281704101598,7.33991740202504,6.9451523344968935,7.274473667144775,1223891200.0,0.0,0.0,AAPL,
2010-05-24 00:00:00-04:00,7.423375254546578,7.532048171656838,7.392754832849562,7.407764434814453,754238800.0,0.0,0.0,AAPL,
2010-05-25 00:00:00-04:00,7.185315119446508,7.407764079402579,7.11957155894201,7.3615336418151855,1048006400.0,0.0,0.0,AAPL,
2010-05-26 00:00:00-04:00,7.507429965259068,7.568971401583452,7.3174019123948275,7.328209400177002,850654000.0,0.0,0.0,AAPL,
2010-05-27 00:00:00-04:00,7.523040389901165,7.621806821242094,7.478310598796752,7.605595588684082,666282400.0,0.0,0.0,AAPL,
2010-05-28 00:00:00-04:00,7.7869193768442235,7.787219184095018,7.605596913512075,7.711568355560303,815614800.0,0.0,0.0,AAPL,
2010-06-01 00:00:00-04:00,7.7959253004247,7.983550942268779,7.774010511306094,7.830148220062256,876472800.0,0.0,0.0,AAPL,
2010-06-02 00:00:00-04:00,7.941520598216101,7.949326006348541,7.815135833753872,7.92380952835083,688548000.0,0.0,0.0,AAPL,
2010-06-03 00:00:00-04:00,7.960733325346136,7.971841422648359,7.817537710329119,7.898892879486084,650106800.0,0.0,0.0,AAPL,
2010-06-04 00:00:00-04:00,7.751496680905754,7.8622706768479755,7.644025375254819,7.6839518547058105,758304400.0,0.0,0.0,AAPL,
2010-06-07 00:00:00-04:00,7.753896129757248,7.779713220320216,7.5215399098196425,7.533248424530029,886942000.0,0.0,0.0,AAPL,
2010-06-08 00:00:00-04:00,7.602292815506191,7.619104462125852,7.374440172767024,7.484914302825928,1000770400.0,0.0,0.0,AAPL,
2010-06-09 00:00:00-04:00,7.549160189916344,7.562069538770246,7.279579734493756,7.300893306732178,854630000.0,0.0,0.0,AAPL,
2010-06-10 00:00:00-04:00,7.350125607564854,7.534448541835308,7.270872285047892,7.5203399658203125,776356000.0,0.0,0.0,AAPL,
2010-06-11 00:00:00-04:00,7.451893566901335,7.620907080104691,7.426076478003041,7.610400199890137,545759200.0,0.0,0.0,AAPL,
2010-06-14 00:00:00-04:00,7.683949507535338,7.7797130675008805,7.625410141627822,7.633515357971191,602960400.0,0.0,0.0,AAPL,
2010-06-15 00:00:00-04:00,7.674343206257307,7.800727992451125,7.6701402934633105,7.795924663543701,585074000.0,0.0,0.0,AAPL,
2010-06-16 00:00:00-04:00,7.838250537796992,8.037884429038984,7.824141164010165,8.02287483215332,783678000.0,0.0,0.0,AAPL,
2010-06-17 00:00:00-04:00,8.123442625899175,8.192489665317325,8.0904205470245,8.161568641662598,872855200.0,0.0,0.0,AAPL,
2010-06-18 00:00:00-04:00,8.172974343857828,8.255530328522925,8.148057484562923,8.22761058807373,784621600.0,0.0,0.0,AAPL,
2010-06-21 00:00:00-04:00,8.33628745274389,8.375914119897596,8.067307411002092,8.110536575317383,776490400.0,0.0,0.0,AAPL,
2010-06-22 00:00:00-04:00,8.170272454395146,8.28464887297982,8.15045953212982,8.221006393432617,717262000.0,0.0,0.0,AAPL,
2010-06-23 00:00:00-04:00,8.242922216110424,8.24532387991627,8.042387296439394,8.134549140930176,768457200.0,0.0,0.0,AAPL,
2010-06-24 00:00:00-04:00,8.135450038146201,8.201494996656013,8.048392122840971,8.075410842895508,714277200.0,0.0,0.0,AAPL,
2010-06-25 00:00:00-04:00,8.107232154480492,8.113536121732123,7.979645757256509,8.006363868713379,549942400.0,0.0,0.0,AAPL,
2010-06-28 00:00:00-04:00,8.013267583488421,8.097925431653731,7.940919464855216,8.05439567565918,584948000.0,0.0,0.0,AAPL,
2010-06-29 00:00:00-04:00,7.928914107732457,7.93702012697764,7.6341169778456,7.6902546882629395,1133344800.0,0.0,0.0,AAPL,
2010-06-30 00:00:00-04:00,7.706461386915159,7.744286786306683,7.505327675421736,7.550957679748535,739452000.0,0.0,0.0,AAPL,
2010-07-01 00:00:00-04:00,7.634116796343602,7.649127200492864,7.30149425663316,7.459399700164795,1022896000.0,0.0,0.0,AAPL,
2010-07-02 00:00:00-04:00,7.519741099034228,7.532951059081814,7.3008945711605024,7.41317081451416,693842800.0,0.0,0.0,AAPL,
2010-07-06 00:00:00-04:00,7.535049777920477,7.589085624189554,7.389752286826611,7.463902473449707,615235600.0,0.0,0.0,AAPL,
2010-07-07 00:00:00-04:00,7.519736718563069,7.768304108904132,7.497522931947547,7.76530122756958,654556000.0,0.0,0.0,AAPL,
2010-07-08 00:00:00-04:00,7.879680914439716,7.892289653153148,7.651828203957988,7.747892379760742,738144400.0,0.0,0.0,AAPL,
2010-07-09 00:00:00-04:00,7.711872839039289,7.802233516622671,7.659938015148703,7.79382848739624,433322400.0,0.0,0.0,AAPL,
2010-07-12 00:00:00-04:00,7.761098599574868,7.860765234461778,7.650925087212004,7.723873615264893,562878400.0,0.0,0.0,AAPL,
2010-07-13 00:00:00-04:00,7.694752603403376,7.697153464751156,7.397853030795254,7.559061050415039,1190924000.0,0.0,0.0,AAPL,
2010-07-14 00:00:00-04:00,7.486418532497447,7.679146513107514,7.475009823560484,7.586984634399414,812047600.0,0.0,0.0,AAPL,
2010-07-15 00:00:00-04:00,7.451892712011985,7.714268086552617,7.423973769299527,7.548557281494141,824866000.0,0.0,0.0,AAPL,
2010-07-16 00:00:00-04:00,7.6004885147186,7.654224518286821,7.457292975299818,7.502022743225098,1039858400.0,0.0,0.0,AAPL,
2010-07-19 00:00:00-04:00,7.501428715448193,7.501428715448193,7.192821992560241,7.372341632843018,1024478000.0,0.0,0.0,AAPL,
2010-07-20 00:00:00-04:00,7.291885495778798,7.592086277604801,7.205127388867112,7.561765670776367,1074950800.0,0.0,0.0,AAPL,
2010-07-21 00:00:00-04:00,7.958032302483021,7.959833550664057,7.625110014069112,7.632314205169678,1185671200.0,0.0,0.0,AAPL,
2010-07-22 00:00:00-04:00,7.735580322068683,7.8052269544457165,7.664432249319166,7.7758073806762695,645318800.0,0.0,0.0,AAPL,
2010-07-23 00:00:00-04:00,7.717873724770866,7.816640191241044,7.693557268096736,7.803431034088135,533388800.0,0.0,0.0,AAPL,
2010-07-26 00:00:00-04:00,7.805230721300318,7.8082328018708465,7.736485080294339,7.783616542816162,420551600.0,0.0,0.0,AAPL,
2010-07-27 00:00:00-04:00,7.831349551677089,7.949328529442883,7.814238090767366,7.9277143478393555,584771600.0,0.0,0.0,AAPL,
2010-07-28 00:00:00-04:00,7.915403435361139,7.985050086930341,7.812734705976718,7.834048271179199,519985200.0,0.0,0.0,AAPL,
2010-07-29 00:00:00-04:00,7.8265418390226165,7.884780574633556,7.688149589557743,7.7484893798828125,643806800.0,0.0,0.0,AAPL,
2010-07-30 00:00:00-04:00,7.681845786060851,7.796221403361315,7.652124799328078,7.722672462463379,448210000.0,0.0,0.0,AAPL,
2010-08-02 00:00:00-04:00,7.8184401829047205,7.88298291364708,7.7938239228831545,7.8607683181762695,428055600.0,0.0,0.0,AAPL,
2010-08-03 00:00:00-04:00,7.835548004356696,7.9030927844297745,7.787816146005504,7.863166332244873,417653600.0,0.0,0.0,AAPL,
2010-08-04 00:00:00-04:00,7.890484265051297,7.93371260042756,7.814533668612486,7.894687175750732,420375200.0,0.0,0.0,AAPL,
2010-08-05 00:00:00-04:00,7.857164814496374,7.900694578088877,7.821741068535771,7.856264591217041,289097200.0,0.0,0.0,AAPL,
2010-08-06 00:00:00-04:00,7.798624098211125,7.849959261688447,7.734080585312109,7.807930946350098,444897600.0,0.0,0.0,AAPL,
2010-08-09 00:00:00-04:00,7.849658703810591,7.869773041352887,7.792320977786844,7.857764720916748,303128000.0,0.0,0.0,AAPL,
2010-08-10 00:00:00-04:00,7.800729565789958,7.818742052825758,7.7316825004432,7.787520408630371,451920000.0,0.0,0.0,AAPL,
2010-08-11 00:00:00-04:00,7.6671382265478405,7.675843858486021,7.499325547397691,7.510732650756836,620054400.0,0.0,0.0,AAPL,
2010-08-12 00:00:00-04:00,7.405663920585607,7.5980928997302835,7.388552460055373,7.558766841888428,534920400.0,0.0,0.0,AAPL,
2010-08-13 00:00:00-04:00,7.55456265505865,7.561467039238449,7.47771099926886,7.478011608123779,354869200.0,0.0,0.0,AAPL,
2010-08-16 00:00:00-04:00,7.432380918762657,7.505330272095134,7.403560946113603,7.434182167053223,318430000.0,0.0,0.0,AAPL,
2010-08-17 00:00:00-04:00,7.507430341948491,7.644022180366808,7.481012037155399,7.564168453216553,422640400.0,0.0,0.0,AAPL,
2010-08-18 00:00:00-04:00,7.575876812070718,7.645222864018994,7.552460585366971,7.5971903800964355,339696000.0,0.0,0.0,AAPL,
2010-08-19 00:00:00-04:00,7.590283456247071,7.609496764036365,7.465400162109948,7.501424312591553,426706000.0,0.0,0.0,AAPL,
2010-08-20 00:00:00-04:00,7.486720221922414,7.622710912300683,7.475011702766622,7.494225025177002,384230000.0,0.0,0.0,AAPL,
2010-08-23 00:00:00-04:00,7.558763449758289,7.565067416085543,7.362432254314243,7.378942489624023,414041600.0,0.0,0.0,AAPL,
2010-08-24 00:00:00-04:00,7.284981759212758,7.294887421539084,7.164300538804961,7.202726364135742,602565600.0,0.0,0.0,AAPL,
2010-08-25 00:00:00-04:00,7.145988630602643,7.324608806537964,7.120771956945088,7.291585922241211,596867600.0,0.0,0.0,AAPL,
2010-08-26 00:00:00-04:00,7.3684349809378675,7.377441218936621,7.213231086730957,7.213231086730957,466505200.0,0.0,0.0,AAPL,
2010-08-27 00:00:00-04:00,7.257363512417155,7.283180601097653,7.071538351139285,7.25346040725708,548391200.0,0.0,0.0,AAPL,
2010-08-30 00:00:00-04:00,7.227644636488094,7.377445680104296,7.225242971569465,7.279880046844482,383289200.0,0.0,0.0,AAPL,
2010-08-31 00:00:00-04:00,7.260364584838538,7.3417197553528695,7.215334985345971,7.2978901863098145,420786800.0,0.0,0.0,AAPL,
2010-09-01 00:00:00-04:00,7.429079016283849,7.5488592346105445,7.393355457172668,7.514936923980713,697037600.0,0.0,0.0,AAPL,
2010-09-02 00:00:00-04:00,7.54285615565158,7.570174694061279,7.4621021745395675,7.570174694061279,415427600.0,0.0,0.0,AAPL,
2010-09-03 00:00:00-04:00,7.657831626260483,7.768605585727257,7.6401197529698095,7.768305778503418,520788800.0,0.0,0.0,AAPL,
2010-09-07 00:00:00-04:00,7.704362279916678,7.79112039377088,7.692654567930495,7.739486217498779,342557600.0,0.0,0.0,AAPL,
2010-09-08 00:00:00-04:00,7.798623892858964,7.937016961528385,7.778209750872208,7.892887592315674,526551200.0,0.0,0.0,AAPL,
2010-09-09 00:00:00-04:00,7.956532055373251,8.000961242781852,7.89288955308645,7.897392272949219,438575200.0,0.0,0.0,AAPL,
2010-09-10 00:00:00-04:00,7.900998683593731,7.940325556155522,7.847262619358686,7.9076032638549805,387542400.0,0.0,0.0,AAPL,
2010-09-13 00:00:00-04:00,7.979946469701538,8.053796036156045,7.9781460232835535,8.016571044921875,388780000.0,0.0,0.0,AAPL,
2010-09-14 00:00:00-04:00,7.991649604462467,8.080508718751028,7.970935664659525,8.047186851501465,408150400.0,0.0,0.0,AAPL,
2010-09-15 00:00:00-04:00,8.050491320904417,8.116836064692093,8.040584059344638,8.112031936645508,429368800.0,0.0,0.0,AAPL,
2010-09-16 00:00:00-04:00,8.112637314574213,8.305665883654774,8.090421918473224,8.302663803100586,652103200.0,0.0,0.0,AAPL,
2010-09-17 00:00:00-04:00,8.336287490724686,8.344393510187068,8.215907650666754,8.266641616821289,634477200.0,0.0,0.0,AAPL,
2010-09-20 00:00:00-04:00,8.287957190451547,8.519112672108976,8.281052803338554,8.502601623535156,658677600.0,0.0,0.0,AAPL,
2010-09-21 00:00:00-04:00,8.521511592019698,8.626281404138343,8.489389728921033,8.51880931854248,668074400.0,0.0,0.0,AAPL,
2010-09-22 00:00:00-04:00,8.486988730629042,8.645194790704032,8.477982487704077,8.638290405273438,585289600.0,0.0,0.0,AAPL,
2010-09-23 00:00:00-04:00,8.595659495681558,8.788688844905604,8.585753031766947,8.67341136932373,786116800.0,0.0,0.0,AAPL,
2010-09-24 00:00:00-04:00,8.768874589176438,8.811803127387982,8.722343555246288,8.77547836303711,649488000.0,0.0,0.0,AAPL,
2010-09-27 00:00:00-04:00,8.825312953514425,8.8478273515349,8.73615317976846,8.740655899047852,482834800.0,0.0,0.0,AAPL,
2010-09-28 00:00:00-04:00,8.75897083385142,8.75897083385142,8.255534280670595,8.611572265625,1035042400.0,0.0,0.0,AAPL,
2010-09-29 00:00:00-04:00,8.622677733289152,8.700129802570748,8.58575334765849,8.626880645751953,469644000.0,0.0,0.0,AAPL,
2010-09-30 00:00:00-04:00,8.675813141702285,8.70583313988054,8.443157153791445,8.518207550048828,673391600.0,0.0,0.0,AAPL,
2010-10-01 00:00:00-04:00,8.590257827865392,8.60316637512059,8.446161148960494,8.481285095214844,448142800.0,0.0,0.0,AAPL,
2010-10-04 00:00:00-04:00,8.453669206856897,8.492694667237155,8.338691477304472,8.3648099899292,435302000.0,0.0,0.0,AAPL,
2010-10-05 00:00:00-04:00,8.465672636284136,8.689321590119318,8.46026809051537,8.674012184143066,501967200.0,0.0,0.0,AAPL,
2010-10-06 00:00:00-04:00,8.693526878292309,8.765575216673684,8.56353958095334,8.6815185546875,670868800.0,0.0,0.0,AAPL,
2010-10-07 00:00:00-04:00,8.716038452680069,8.720241364190597,8.613069926354015,8.682415962219238,408399600.0,0.0,0.0,AAPL,
2010-10-08 00:00:00-04:00,8.757170672084527,8.840926737429504,8.705837085218757,8.828018188476562,658403200.0,0.0,0.0,AAPL,
2010-10-11 00:00:00-04:00,8.848129884928166,8.923179491101624,8.843926972309685,8.866741180419922,427753200.0,0.0,0.0,AAPL,
2010-10-12 00:00:00-04:00,8.868242771482752,8.9910258595694,8.780583624347246,8.96220588684082,558544000.0,0.0,0.0,AAPL,
2010-10-13 00:00:00-04:00,9.012037034216423,9.064872032470346,9.000028715693531,9.010235786437988,630092400.0,0.0,0.0,AAPL,
2010-10-14 00:00:00-04:00,9.056769333785823,9.080184759785668,9.018042896604976,9.075382232666016,435296400.0,0.0,0.0,AAPL,
2010-10-15 00:00:00-04:00,9.229382234320877,9.456334650717334,9.15343162169602,9.448529243469238,922194000.0,0.0,0.0,AAPL,
2010-10-18 00:00:00-04:00,9.560507540696964,9.576417365268947,9.43502297784872,9.546398162841797,1093010800.0,0.0,0.0,AAPL,
